id,rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oilpump_power,oil_tank_temp,gaccx,gaccy,gaccz,haccx,haccy,haccz,bearings,wpump,radiator,exvalve,acmotor
531,1495,4609.739608,33.10983482,2.480,794.2860409,50.12887771,115.013025,2.665491022,80.83091494,97.37797632,220.9370959,41.16233377,300.5984519,46.23842378,0.569522161,0.335152375,2.401709397,1.067911406,1.340714669,2.712443918,Ok,Ok,Dirty,Clean,Stable
532,1497,5011.705865,34.64111607,2.742,784.7597701,51.88722911,118.1322957,2.446005957,85.66383541,89.43633168,223.2905055,41.10884474,299.8431442,46.21534879,0.581109648,0.387758148,2.570520524,1.084286509,1.331315478,2.78424444,Ok,Ok,Dirty,Clean,Stable
533,1513,5239.364265,35.70875506,2.866,787.9945758,52.56893517,117.6932171,3.150883389,84.37982394,101.331753,224.7278049,41.13723022,300.6020534,46.22602604,0.568347453,0.359954272,2.615731372,1.066631226,1.305814415,2.795060002,Ok,Ok,Dirty,Clean,Stable
534,1487,5225.997337,34.04494883,2.907,777.922642,50.50215673,118.5303493,2.666513744,88.28983117,101.3435014,219.12935,41.19138027,300.7370493,46.18397056,0.586227194,0.392865187,2.670720696,1.080603328,1.327487591,2.82825746,Ok,Ok,Dirty,Clean,Stable
535,1494,5277.985873,38.31529918,2.929,780.5200015,51.95980398,118.7275675,2.68820139,81.29072589,104.4650621,219.6520604,41.18875151,300.1252762,46.22329077,0.577636213,0.303200754,2.633083601,1.069384249,1.318316667,2.823650218,Ok,Ok,Dirty,Clean,Stable
536,1488,5712.576495,36.82228099,3.234,785.6744127,52.2740097,122.4785387,3.286269622,83.06534552,99.14667752,219.1519808,41.09068106,299.9472226,46.23422001,0.584884229,0.377170927,2.86291081,1.071302455,1.286546064,2.903468026,Ok,Ok,Dirty,Clean,Stable
537,1487,5906.243033,38.84435189,3.364,772.331393,50.22015174,123.0838759,3.182834247,89.78163835,100.3986748,222.4729127,41.26345351,299.9505837,46.26720289,0.584462073,0.337218689,2.928784411,1.076844744,1.357664787,2.984851528,Ok,Ok,Dirty,Clean,Stable
538,1507,6103.434821,40.56844874,3.452,776.1121503,50.36428917,119.549697,3.033998712,90.3539406,97.79906843,225.087644,41.08373582,300.6950344,46.25122526,0.567428621,0.367397921,2.990918223,1.071889561,1.37554898,3.018650247,Ok,Ok,Dirty,Clean,Stable
539,1482,6312.419804,43.17609825,3.650,781.7000239,53.05284148,120.769083,3.312109729,87.61998304,104.6970973,220.9814866,40.98678121,300.9599804,46.26086382,0.584303192,0.372525471,3.148019816,1.086886252,1.392304596,3.108136358,Ok,Ok,Dirty,Clean,Stable
540,1506,6679.289822,46.9181065,3.836,772.7358791,50.44822038,125.3415897,2.428419637,90.89230454,99.94849958,225.3509638,40.96255024,300.7247399,46.29233234,0.572571591,0.341127712,3.260050585,1.084596085,1.296904653,3.125551367,Ok,Ok,Dirty,Clean,Stable
541,1486,6993.85534,48.81101996,4.098,773.4965497,52.56935393,123.7540194,3.492335829,87.62104631,105.189084,221.8835862,41.01721499,300.4320925,46.24123716,0.57534346,0.333205247,3.469817766,1.069307519,1.297228569,3.224687125,Ok,Ok,Dirty,Clean,Stable
542,1492,7162.057347,48.29179509,4.196,767.0481118,52.07893582,125.8069658,2.828644172,82.0038156,106.841343,225.2066693,41.01306941,300.5610767,46.28608951,0.580111425,0.296522641,3.534209188,1.072970775,1.353525681,3.29470637,Ok,Ok,Dirty,Clean,Stable
543,1512,7441.066407,47.523339,4.324,772.3959732,52.35132813,128.7346943,3.172338925,91.21720771,109.3746187,227.0265979,41.06425054,300.7104317,46.32637934,0.566701537,0.372662055,3.669826781,1.068137749,1.319396975,3.326908638,Ok,Ok,Dirty,Clean,Stable
544,1489,7457.808099,51.28979633,4.404,772.4369328,51.03845771,126.8023789,3.377072829,89.17602602,101.1962826,220.5155892,40.90494205,300.7944787,46.36824144,0.571526971,0.365330417,3.743860022,1.068167914,1.361987653,3.386373031,Ok,Ok,Dirty,Clean,Stable
545,1518,8021.339501,52.0193339,4.690,762.3291168,51.37363249,126.3250635,3.470591852,87.22617042,105.5575035,226.247198,40.79414077,299.7755382,46.35763997,0.578460472,0.290801986,3.963639487,1.083341525,1.309186283,3.493706109,Ok,Ok,Dirty,Clean,Stable
546,1500,8146.638333,54.78252133,4.828,770.7191747,54.03129112,127.3983543,2.911336861,84.1686667,110.6973333,224.3777807,41.11527297,300.3933566,46.39669532,0.576914472,0.347766533,4.126265008,1.077302992,1.316395731,3.562144947,Ok,Ok,Dirty,Clean,Stable
547,1513,8391.454038,55.30864834,4.948,761.6581208,52.16291024,127.1078941,3.179956589,92.14231813,105.4408381,220.966839,40.80573443,300.7321197,46.34872298,0.576235553,0.34080783,4.237391164,1.074219303,1.334544221,3.626863425,Ok,Ok,Dirty,Clean,Stable
548,1492,8296.862512,57.56410342,4.953,757.8566621,50.66253691,128.141269,3.407099126,95.83984799,108.5521966,221.6049289,40.78053778,300.2078971,46.34231276,0.578340373,0.338955413,4.247246271,1.085664365,1.335174762,3.638230817,Ok,Ok,Dirty,Clean,Stable
549,1509,8629.453307,58.3830523,5.121,759.6023048,51.55433236,127.933538,2.964595334,91.24040648,107.6444673,226.8373017,40.99996858,300.0861104,46.34438647,0.582576308,0.375849549,4.433447991,1.070422796,1.335245765,3.713086338,Ok,Ok,Dirty,Clean,Stable
550,1487,8722.224902,59.22402558,5.259,762.1340328,50.45011853,131.5130846,2.856687237,88.414349,113.4995691,220.8912137,40.76696556,299.6947404,46.31907311,0.572225206,0.37358441,4.574340038,1.072759492,1.308703902,3.77507406,Ok,Ok,Dirty,Clean,Stable
551,1506,8840.437018,60.75345676,5.270,752.9683552,53.55337285,129.0636387,2.537612872,96.23112534,104.6067466,227.4947671,40.91695641,300.4106487,46.37202269,0.569866353,0.292832303,4.540933309,1.076317675,1.323997702,3.788150211,Ok,Ok,Dirty,Clean,Stable
552,1484,9211.349674,61.46208761,5.600,760.2448002,51.64263043,133.3677548,3.246276465,101.690724,117.0047198,226.3183548,40.94001707,300.4408483,46.40898234,0.571264532,0.316719513,4.916369098,1.0679328,1.356605287,3.982150304,Ok,Ok,Dirty,Clean,Stable
553,1483,9343.975168,62.45491185,5.694,759.6558022,51.46780199,134.6442935,3.540233621,94.48583068,114.8823956,221.8829011,40.59727055,300.2618186,46.39402115,0.569680631,0.373796598,5.050871895,1.074719109,1.326309349,4.023796311,Ok,Ok,Dirty,Clean,Stable
554,1486,9566.606501,63.40230073,5.831,750.4647715,53.59460044,132.7136038,2.60624421,100.8901431,120.9380607,224.0519414,40.47996603,300.588045,46.36347071,0.585350905,0.360459794,5.209919392,1.068958578,1.325745306,4.099506339,Ok,Ok,Dirty,Clean,Stable
555,1500,9691.832855,62.97713426,5.858,757.0217003,55.29135292,135.7292616,2.949646856,102.5257049,118.0905298,227.4500825,40.59253437,299.6464523,46.34226932,0.584651224,0.389430504,5.251717856,1.07562025,1.377229387,4.142096648,Ok,Ok,Dirty,Clean,Stable
556,1501,9716.277464,65.87327838,5.871,745.3100567,54.62372995,135.0890901,2.371799253,96.72888483,111.0906286,223.567509,40.65463413,299.7356616,46.4009191,0.585003382,0.340670815,5.2431334,1.085681649,1.370535769,4.151567986,Ok,Ok,Dirty,Clean,Stable
557,1509,10048.46767,68.47463361,6.062,753.2600804,52.87289784,132.8007529,3.087541489,100.6222639,120.5878395,224.9095576,40.66931661,300.8944403,46.4238134,0.585176652,0.391605757,5.494484468,1.080237632,1.349964205,4.251282076,Ok,Ok,Dirty,Clean,Stable
558,1480,10354.81715,67.56951786,6.387,751.7329647,51.12596105,137.5667713,3.1905985,94.23763136,106.8831062,226.3522557,40.74401095,299.5825413,46.37925772,0.581409918,0.294269467,5.854641527,1.068022306,1.371431123,4.461911416,Ok,Ok,Dirty,Clean,Stable
559,1504,10885.54114,70.64627127,6.639,747.7610668,50.83449586,139.7635782,2.878997648,97.9069395,124.9555175,223.7162001,40.19908431,300.4145986,46.39672893,0.571574696,0.362114257,6.206970082,1.076352154,1.368432341,4.625699731,Ok,Ok,Dirty,Clean,Stable
560,1495,10919.3305,71.40794769,6.701,752.6699091,52.01805755,135.4843275,2.906400266,103.1689803,108.9875978,227.7319917,40.64389531,301.0845504,46.4839843,0.571864474,0.322941304,6.272547821,1.077007436,1.298044319,4.63354316,Ok,Ok,Dirty,Clean,Stable
561,1513,2419.425558,17.30476442,1.000,298.8091298,50.31828474,95.44534501,2.617921395,66.2215877,78.85145331,216.1697971,58.68594708,301.1906191,46.02434169,0.573008187,0.373652099,1.903799409,1.070638375,1.330510455,2.448855975,Ok,Ok,Clean,Dirty,Stable
562,1518,2758.865554,19.49204639,1.222,290.1164549,50.34155043,101.2814506,2.844427657,68.4590805,74.09325857,217.539768,58.69477802,300.9448758,45.99701098,0.57523702,0.360116549,1.946395676,1.075682679,1.342508345,2.481393034,Ok,Ok,Clean,Dirty,Stable
563,1491,2835.092759,19.66318626,1.295,290.4390921,50.47982578,99.26507244,2.780418386,67.89531413,74.03857175,217.8596712,58.68908064,300.6124282,46.01787511,0.571681893,0.308517593,1.943271254,1.087032016,1.365285166,2.511278887,Ok,Ok,Clean,Dirty,Stable
564,1508,3016.007463,21.72992594,1.399,292.2182503,50.0913119,101.1605529,2.817286878,68.7998438,75.0543221,219.6773785,58.72395261,300.8703775,46.0428585,0.579825321,0.290103091,1.962378442,1.066570909,1.347059527,2.503678835,Ok,Ok,Clean,Dirty,Stable
565,1493,3443.326084,23.48624932,1.700,291.3749777,50.5404205,102.9263668,2.969264617,64.4775681,73.76527825,219.0725823,58.73615818,300.2300529,46.02415097,0.572143833,0.361885521,2.090907551,1.079318671,1.32032132,2.545256051,Ok,Ok,Clean,Dirty,Stable
566,1506,3634.439982,28.0077434,1.815,285.3685982,51.4615344,99.86584759,2.071923091,69.6309265,76.77795032,220.9398957,58.72608307,300.7685826,46.04356867,0.569040745,0.295761597,2.093738047,1.070752913,1.296162233,2.547326542,Ok,Ok,Clean,Dirty,Stable
567,1510,3657.443178,27.84873138,1.826,288.4980262,51.21125945,102.52048,2.392680288,70.64783547,74.23614686,219.6976612,58.61923762,300.0728247,46.11047515,0.566978467,0.345773875,2.120789206,1.075569532,1.360613393,2.583410563,Ok,Ok,Clean,Dirty,Stable
568,1486,3724.293229,25.61142975,1.897,289.3199279,50.37315399,100.7017017,2.969945354,65.87425092,83.6510694,220.8689428,58.57806483,301.277422,46.04973203,0.577553677,0.379203704,2.17480192,1.084346196,1.348766386,2.598415281,Ok,Ok,Clean,Dirty,Stable
569,1519,3973.293663,27.38573217,2.021,286.7729872,51.80253285,103.4812506,2.628301457,70.83341553,77.16769705,219.7323902,58.58173571,300.2752158,46.02418387,0.578438944,0.348530593,2.201183782,1.084326698,1.335207191,2.611532844,Ok,Ok,Clean,Dirty,Stable
570,1517,4255.2305,27.03335862,2.209,295.1066714,51.6558108,103.1711286,2.438943229,63.4466636,81.76546708,217.0740985,58.69897724,300.0874261,46.08560176,0.570186942,0.29900807,2.252145556,1.07045766,1.323286039,2.638605664,Ok,Ok,Clean,Dirty,Stable
571,1480,4592.887629,33.60878887,2.491,293.3804004,51.618079,106.9091049,2.45479618,66.34370926,75.73102789,221.6035201,58.48361598,301.2353831,46.0799802,0.573820385,0.30637366,2.398502244,1.069475036,1.29040782,2.692927823,Ok,Ok,Clean,Dirty,Stable
572,1496,5012.929309,36.29268313,2.748,292.6968478,50.89413639,106.7161047,2.962118577,72.00766295,91.14425762,220.5547276,58.70571498,300.5228991,46.10821279,0.577203554,0.343497988,2.549452053,1.076214199,1.28933429,2.760747345,Ok,Ok,Clean,Dirty,Stable
573,1508,5499.883937,36.09871581,3.050,295.9233176,52.14145927,106.1642548,2.510421031,69.09256203,82.32868829,222.3160453,58.51825467,300.0046114,46.14527136,0.573385774,0.367049771,2.732111934,1.073073734,1.316276792,2.858778842,Ok,Ok,Clean,Dirty,Stable
574,1485,5774.857047,41.86071572,3.282,290.6634409,50.06734833,110.5263488,2.8258588,78.81076924,81.74805439,219.7984055,58.528331,300.5886254,46.12384967,0.574671139,0.34589003,2.874213999,1.08545226,1.383636745,2.975181244,Ok,Ok,Clean,Dirty,Stable
575,1495,6179.751616,43.24684813,3.529,286.4988592,52.03115331,110.4889072,2.948936068,71.47947021,90.32652232,220.0031679,58.48875123,300.9145672,46.21192398,0.573952308,0.304911684,3.019432553,1.085599736,1.361998764,3.047244345,Ok,Ok,Clean,Dirty,Stable
576,1511,6609.085686,44.94256795,3.775,293.2522283,51.76028281,112.812548,2.524950089,72.95918778,84.19913034,221.6818077,58.40922523,301.0663012,46.17861227,0.579171143,0.300083345,3.195743985,1.076130282,1.359497785,3.128963072,Ok,Ok,Clean,Dirty,Stable
577,1493,6891.861972,45.2259953,4.010,289.4282672,51.11078209,114.0258562,2.994190285,79.73162256,86.63567378,223.4188737,58.56661295,300.0193503,46.13521179,0.572443178,0.346690023,3.402443344,1.068697685,1.327869592,3.203211629,Ok,Ok,Clean,Dirty,Stable
578,1492,7270.325502,49.84382227,4.267,290.7028714,50.19824799,115.4928704,3.146593246,80.62746513,88.59301926,222.4824694,58.50221704,300.0603818,46.20664025,0.58673945,0.320849224,3.610004424,1.067878164,1.293730618,3.292421499,Ok,Ok,Clean,Dirty,Stable
579,1492,7389.651579,51.88855284,4.347,288.055972,52.50722336,113.5595113,2.197792386,78.6718175,92.60906476,223.0298708,58.41121551,300.5650044,46.21476855,0.572413297,0.294405303,3.658246822,1.067745325,1.321528341,3.340567659,Ok,Ok,Clean,Dirty,Stable
580,1519,7727.880911,50.58933463,4.492,291.8881451,51.98593095,116.3048455,3.213096987,83.43057787,96.3587695,219.6655774,58.30831432,301.2516416,46.14518056,0.568521898,0.316117527,3.789396659,1.06687704,1.319135911,3.399461341,Ok,Ok,Clean,Dirty,Stable
581,1518,8219.464457,55.47322233,4.820,294.3356951,54.51574295,114.9439081,3.001485112,87.39223451,94.77595347,220.5639754,58.41264308,300.9644867,46.20583764,0.567736149,0.306036949,4.089472372,1.080937647,1.329455047,3.564427335,Ok,Ok,Clean,Dirty,Stable
582,1505,8558.973637,55.95353497,5.089,292.1657133,51.35495107,118.7874833,2.72575088,85.99936599,102.5726943,219.6206157,58.44907963,300.2820062,46.21612624,0.578050033,0.304867081,4.363256399,1.072579444,1.36657639,3.71369943,Ok,Ok,Clean,Dirty,Stable
583,1505,8577.161102,54.68106349,5.098,288.242286,54.42594949,119.9630218,3.143427428,82.12884593,97.91598241,220.014367,58.42191387,300.5663486,46.23949833,0.585163151,0.339584583,4.393436731,1.075524142,1.301171356,3.687101772,Ok,Ok,Clean,Dirty,Stable
584,1490,8623.580678,57.49960523,5.179,290.0838102,51.19412224,118.6655134,3.165433789,81.54273467,98.93784771,221.9092271,58.29758672,299.8584924,46.21024731,0.5704021,0.318665953,4.462651161,1.083156298,1.292987164,3.730687345,Ok,Ok,Clean,Dirty,Stable
585,1493,8939.6144,60.1345446,5.383,293.1632889,55.18025686,117.9863437,2.976358733,75.60642913,103.8550751,222.971568,58.37143837,299.9794792,46.24099274,0.581907495,0.378728096,4.713282533,1.085787743,1.378220344,3.881976031,Ok,Ok,Clean,Dirty,Stable
586,1502,9107.13742,62.53797632,5.460,286.126078,50.16188129,118.6968771,3.009746594,86.30927692,97.29184194,223.9744583,58.19502775,300.6593694,46.25995501,0.568579501,0.308493018,4.753119157,1.073440582,1.345269737,3.899935556,Ok,Ok,Clean,Dirty,Stable
587,1508,9188.224644,58.83062975,5.492,284.3040486,51.88829476,121.252999,2.231673064,85.9084476,98.025083,220.3382965,58.23647893,300.051228,46.25373598,0.578789969,0.386597281,4.830837121,1.077959529,1.368695121,3.930555571,Ok,Ok,Clean,Dirty,Stable
588,1486,9187.622103,62.94957019,5.574,289.7006434,54.95651657,119.0327892,2.924097821,80.9724563,101.5042684,221.0711391,58.33643378,300.1709464,46.21863527,0.568636608,0.290026379,4.873092501,1.085020189,1.379772821,3.987924385,Ok,Ok,Clean,Dirty,Stable
589,1488,9198.894688,61.90515212,5.575,280.702648,54.02431533,118.5001708,2.252423929,77.83451489,96.7896109,221.7724451,58.20829809,301.2517768,46.2998936,0.579602075,0.373675951,4.920187671,1.067787871,1.324559836,3.951550333,Ok,Ok,Clean,Dirty,Stable
590,1504,9292.352513,59.18539253,5.577,289.3727376,54.77048789,122.1967015,3.01727971,91.22467213,102.0769622,219.5463707,58.2927164,300.2489197,46.19649929,0.576938682,0.368495005,4.914940121,1.081687317,1.299593381,3.944996668,Ok,Ok,Clean,Dirty,Stable
591,1517,9384.681214,60.05778504,5.590,291.74936,54.55407088,121.9112846,2.678841094,87.74686666,103.865977,220.5549911,58.30504474,299.9417236,46.23123806,0.573942804,0.330732146,4.906340576,1.067907705,1.37746158,3.982645982,Ok,Ok,Clean,Dirty,Stable
592,1506,9621.247876,62.64238996,5.791,292.0239616,50.50695034,121.7159415,2.518152278,79.16963213,103.0375647,223.2124581,58.2987209,299.7046828,46.30924845,0.571466362,0.335637623,5.138812661,1.074101737,1.310349302,4.068056385,Ok,Ok,Clean,Dirty,Stable
593,1501,9765.133702,65.96943472,5.902,284.5948262,50.03412777,123.4892001,2.884270373,82.13164596,96.84898062,223.3194458,58.36244264,300.4592899,46.21210062,0.574943741,0.379981963,5.293393773,1.086214726,1.372390766,4.170579333,Ok,Ok,Clean,Dirty,Stable
594,1517,10353.42253,69.7090667,6.229,280.4838889,55.71313199,124.976552,3.452400436,88.0882978,96.01646056,221.4136518,58.30129279,300.7846437,46.29602051,0.576774847,0.387179284,5.691191245,1.085893223,1.312817694,4.336922338,Ok,Ok,Clean,Dirty,Stable
595,1511,10536.94882,70.01888145,6.374,280.5968679,55.8819293,126.8086447,3.411008874,83.21707681,97.29287795,224.7792659,58.32628338,300.4582961,46.28740797,0.571210804,0.321226901,5.839458105,1.081007531,1.311850369,4.426139244,Ok,Ok,Clean,Dirty,Stable
596,1481,10729.35514,70.43260166,6.636,280.3903699,50.39865072,123.7968546,2.780795537,92.26968384,102.5751961,223.7101623,58.0777624,300.4449443,46.25212436,0.56940324,0.382369224,6.217107823,1.070034791,1.341851065,4.610314696,Ok,Ok,Clean,Dirty,Stable
597,1481,11009.35699,72.75725299,6.824,279.6995138,51.48911114,124.8402858,3.10068531,87.77441711,101.6640673,220.6356393,58.26846395,300.6972155,46.2823704,0.586072689,0.349244407,6.461992692,1.076123712,1.290280944,4.714130372,Ok,Ok,Clean,Dirty,Stable
598,1506,11445.75836,74.31381283,6.999,285.2908393,52.73951964,126.0838525,2.660557323,85.67354557,104.5704686,221.6959039,58.20177039,301.2313165,46.32501658,0.575991115,0.345905765,6.69163465,1.069404273,1.372719446,4.869605496,Ok,Ok,Clean,Dirty,Stable
599,1489,11503.36193,73.90705908,7.119,276.9130386,52.4743994,127.8792808,3.474434832,94.30100525,104.8900217,222.7017332,58.2008395,300.3196924,46.34647938,0.58369584,0.307087186,6.849828237,1.073300317,1.372900301,4.958898254,Ok,Ok,Clean,Dirty,Stable
600,1510,11673.14744,76.83059866,7.134,281.4959987,54.88369217,129.2760777,2.457526772,91.43533743,114.270094,221.7379866,58.26263471,300.3813859,46.32803699,0.566840671,0.314831744,6.861833095,1.067657175,1.34425263,4.949565929,Ok,Ok,Clean,Dirty,Stable
601,2004,2910.013211,16.39955897,1.000,1225.510924,55.74036252,108.4677328,3.132982365,74.22049526,84.85313276,219.1014365,58.53009987,300.5435364,46.09016237,0.564575861,0.288539257,1.776058557,1.053247899,1.347732763,2.40019093,Ok,Ok,Clean,Clean,Stable
602,1980,3173.343578,16.78561782,1.147,1229.905222,54.95135923,106.9309881,2.687833386,69.55620221,92.83567343,218.2240817,58.50716918,301.0486843,46.13630506,0.569531887,0.326598514,1.832247571,1.064759473,1.318163318,2.408805106,Ok,Ok,Clean,Clean,Stable
603,2013,3374.35209,20.1485086,1.227,1226.35962,55.1510299,109.694577,3.146282918,76.2171922,87.13409344,220.2507025,58.47094707,300.7842038,46.12255339,0.554776992,0.331554787,1.842002018,1.057990281,1.304519769,2.405511638,Ok,Ok,Clean,Clean,Stable
604,2006,3757.88248,18.74951873,1.422,1219.980467,55.4684668,111.3880481,2.429546642,72.63931905,93.03386264,217.7593959,58.46089548,300.9315522,46.10772304,0.556877896,0.359462961,1.90959876,1.055276241,1.355000293,2.455777657,Ok,Ok,Clean,Clean,Stable
605,2011,4096.651935,22.37053485,1.586,1219.67153,56.50563243,112.1688685,2.185967449,68.55509142,83.14247362,219.8500422,58.52709634,300.4741545,46.09226609,0.561277032,0.357205383,1.959486655,1.058577939,1.294363307,2.451456599,Ok,Ok,Clean,Clean,Stable
606,1998,4111.589202,22.71165963,1.606,1223.80579,55.52245477,110.6848819,2.424111693,78.98256399,81.95946783,223.0951101,58.51787597,300.2778115,46.11830251,0.556331968,0.283838267,1.928187539,1.065792349,1.361494664,2.492719743,Ok,Ok,Clean,Clean,Stable
607,2002,4541.264384,26.36111434,1.816,1222.623057,55.72603917,113.6384013,3.048513828,71.80135325,86.93736009,218.8230056,58.45964159,300.7861041,46.14335694,0.554311397,0.367011205,2.040271806,1.051930207,1.353788626,2.517639694,Ok,Ok,Clean,Clean,Stable
608,2014,5126.240702,28.82765718,2.095,1219.907377,56.71736941,114.9093586,3.188501104,77.76345438,85.69903398,222.6895243,58.3785032,300.541821,46.18626131,0.567878024,0.372008333,2.157103489,1.067339369,1.337494646,2.570823379,Ok,Ok,Clean,Clean,Stable
609,2001,5501.454174,27.88721389,2.299,1216.62009,56.88382498,115.3301157,2.606634001,78.45875176,93.59936135,222.751299,58.51294966,300.3168865,46.24230971,0.554439055,0.363666975,2.237448597,1.050757527,1.368032799,2.623580461,Ok,Ok,Clean,Clean,Stable
610,1983,5623.314259,29.67206979,2.381,1220.639626,56.25316665,112.982522,2.871982174,77.10712336,95.11361439,220.9611996,58.38823678,300.6395653,46.14650134,0.551645587,0.28176877,2.235739453,1.058245975,1.350365298,2.639036095,Ok,Ok,Clean,Clean,Stable
611,2017,5721.464054,29.62459555,2.388,1216.951769,57.38042289,116.4721215,2.991628664,84.51402989,97.00072436,222.1180137,58.38205201,300.1224278,46.15180737,0.552263625,0.294291626,2.241437054,1.057656772,1.289876065,2.607635424,Ok,Ok,Clean,Clean,Stable
612,1991,6318.309699,33.24192826,2.721,1212.308012,55.02032448,117.0248253,2.16280987,75.11646999,93.40776471,220.1775957,58.41763965,300.2543133,46.2654342,0.57017161,0.372191669,2.46284916,1.067256127,1.323550698,2.716350181,Ok,Ok,Clean,Clean,Stable
613,2013,6816.808032,33.48833232,2.936,1212.818138,56.51249627,119.7626671,2.629222794,81.99714072,98.49270686,222.0809931,58.27542657,300.8010751,46.20991325,0.55829418,0.309606437,2.544321477,1.059610156,1.37766901,2.798663716,Ok,Ok,Clean,Clean,Stable
614,2003,6838.35031,35.1519651,2.963,1209.674346,55.51126959,118.3831305,3.1358314,84.11339217,98.21553642,221.391038,58.39829488,300.3233505,46.22155585,0.550273683,0.353957516,2.579802823,1.050192743,1.295980319,2.761892699,Ok,Ok,Clean,Clean,Stable
615,2019,7199.853171,36.08611047,3.117,1210.468676,57.008382,120.5253098,3.095219154,85.85461973,94.95376014,221.8080055,58.37548123,300.187735,46.2650539,0.564657534,0.287103852,2.645209929,1.066694417,1.293195001,2.814374063,Ok,Ok,Clean,Clean,Stable
616,1993,7265.155542,36.41413599,3.191,1207.416956,57.11486501,116.9565995,2.785008956,82.30755133,87.93792618,220.9272363,58.28872563,300.8802941,46.28135595,0.568817919,0.302158705,2.70441961,1.056840695,1.294356969,2.835152289,Ok,Ok,Clean,Clean,Stable
617,1981,7659.224573,39.21993665,3.410,1212.601261,56.68596389,117.3202436,3.16430369,82.13787314,91.56395106,220.3788568,58.31072342,301.115983,46.26638508,0.557404214,0.282011991,2.834734561,1.054993265,1.312575572,2.916537425,Ok,Ok,Clean,Clean,Stable
618,1983,8079.701519,39.89243937,3.620,1207.352293,55.50496864,118.5030734,2.285655748,81.00978525,102.1409306,221.4136293,58.34845942,299.6392061,46.32069528,0.556192375,0.337802109,3.009781264,1.050724147,1.352866951,3.008401882,Ok,Ok,Clean,Clean,Stable
619,2010,8346.371632,44.60486161,3.702,1211.356428,57.04137449,121.3731455,2.824201024,88.68129236,106.6545819,220.3327242,58.212424,299.719633,46.24724892,0.568446504,0.362548198,3.084496289,1.062206627,1.313793872,3.022375341,Ok,Ok,Clean,Clean,Stable
620,1991,8307.15383,43.04018939,3.717,1207.523496,57.993824,119.964672,2.244617197,83.98320975,96.10330764,222.6181866,58.40044517,301.1291166,46.27592546,0.553400603,0.322358793,3.07094386,1.066159946,1.308466205,3.028958165,Ok,Ok,Clean,Clean,Stable
621,1985,8352.936186,44.93753231,3.752,1205.741223,57.98397477,122.0238264,2.283801916,84.29299114,99.6200469,221.3577233,58.45754817,300.1151236,46.30028575,0.560266996,0.328723337,3.104425905,1.051487182,1.352958161,3.057376958,Ok,Ok,Clean,Clean,Stable
622,2007,9046.787728,46.84334699,4.059,1206.052734,57.66518963,125.3174247,2.663867254,82.68836406,104.7049626,221.6899396,58.18513964,300.3375014,46.25769302,0.557369661,0.350659508,3.350662075,1.051313395,1.302383052,3.150084774,Ok,Ok,Clean,Clean,Stable
623,1997,9130.693174,44.60525115,4.119,1200.30621,56.63797729,121.5884909,3.374726633,88.28041292,99.31120239,225.7229953,58.29383561,300.5162863,46.27570652,0.560803567,0.340919709,3.397920407,1.067720647,1.284894846,3.174874687,Ok,Ok,Clean,Clean,Stable
624,1997,9197.972369,45.70265487,4.153,1193.949398,58.99141236,121.4768519,2.435475,88.10382551,106.215803,221.206019,58.16398769,300.4709489,46.28350067,0.556895835,0.33438929,3.42107662,1.069094941,1.354408181,3.224506146,Ok,Ok,Clean,Clean,Stable
625,2010,9714.376325,46.24102783,4.383,1194.068883,56.98817297,126.2702137,2.993722854,88.68859746,103.7430369,220.1485072,58.29672104,300.3140628,46.31395486,0.566633563,0.382078796,3.644475579,1.058195057,1.301831759,3.28994873,Ok,Ok,Clean,Clean,Stable
626,1984,10024.90716,49.59325971,4.598,1192.860391,59.17464628,122.7041925,2.904425373,81.40222531,104.6423818,222.8604235,58.15375152,300.4932616,46.34462988,0.568277363,0.382526824,3.841843004,1.062774899,1.3315405,3.405579768,Ok,Ok,Clean,Clean,Stable
627,2020,10344.46102,50.76760606,4.672,1196.65127,57.41918639,124.7357152,3.170184406,89.87327481,107.8126431,223.4824006,58.21044258,300.580434,46.38152169,0.566742935,0.346793881,3.887149237,1.058113526,1.345619263,3.441809284,Ok,Ok,Clean,Clean,Stable
628,2002,10858.64669,53.32223493,4.971,1198.118288,59.46100454,127.8302689,3.166972685,94.40054727,100.5376972,223.9756469,58.2053739,300.1994058,46.33554272,0.564739314,0.32852963,4.167342432,1.060514187,1.380126001,3.605649099,Ok,Ok,Clean,Clean,Stable
629,1988,11337.85292,59.42838767,5.248,1200.578391,55.54639512,127.2345613,2.918097475,95.06668774,103.6079672,221.050089,58.24199977,300.1175421,46.26547765,0.565942973,0.30266531,4.439529497,1.058630252,1.32534817,3.719752794,Ok,Ok,Clean,Clean,Stable
630,1980,11517.56916,60.54716855,5.361,1190.942626,56.89526292,126.4356,2.359709583,96.00525592,108.3364977,223.2597737,58.15483366,300.713807,46.36735773,0.556717369,0.329420998,4.569839759,1.059999134,1.364378408,3.800826584,Ok,Ok,Clean,Clean,Stable
631,2010,12145.24007,60.60629961,5.594,1187.380377,58.0399141,133.0272662,3.091023761,96.10474749,108.4819598,224.3026578,58.07603959,300.2725313,46.38412708,0.557957736,0.326342602,4.819828562,1.059475705,1.284434903,3.885670123,Ok,Ok,Clean,Clean,Stable
