rpm,motor_power,torque,noise_db,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oil_tank_temp,bearings,wpump,radiator,exvalve,air_flow,outlet_pressure_bar,outlet_temp
994,5761.092341,59.84486487,47.86033731,2.869422754,88.24219326,102.055189,220.9650951,38.89940607,46.30646462,0,0,1,0,1019.235761,4.888,127.7681083
985,5854.077401,61.3379149,47.0193352,3.148489367,94.19783798,106.1580155,226.6672053,38.96261991,46.35428527,0,0,1,0,1008.381018,5.024,124.2427346
1007,6161.559306,62.29884592,50.22388046,2.925807349,92.28604921,102.7559527,225.013311,39.00618814,46.29427344,0,0,1,0,1011.165461,5.225,127.2304908
1015,6273.665306,61.60133412,49.06955225,2.702822855,97.08922519,103.0985143,222.2459926,39.07463393,46.3750091,0,0,1,0,1000.182626,5.293,128.9442927
1013,6312.583185,63.24697905,45.67382565,2.430378526,95.90210042,114.2281932,225.8702944,38.79593912,46.34810608,0,0,1,0,1008.658055,5.34,129.2391372
1006,6278.65301,63.2845058,48.57958615,3.260545462,89.80722253,110.8635949,224.1217862,38.78953604,46.33882725,0,0,1,0,998.3278262,5.345,129.274649
988,6345.899679,61.39633817,47.92594903,2.722760005,98.63615913,109.7145172,225.9823574,39.0818984,46.27054453,0,0,1,0,995.6543056,5.51,129.5938712
1005,6483.610747,63.04500618,50.36664543,2.971041881,84.21647087,104.9257084,222.9767269,39.01500092,46.32252434,0,0,1,0,1009.338969,5.552,129.5058243
997,6724.18036,68.28838681,45.87067997,3.078681164,90.64848082,105.6150021,225.694672,38.87982743,46.35741057,0,0,1,0,996.5485332,5.84,130.1303492
1020,7076.003273,70.81034713,48.05310519,3.366775506,102.0314263,107.1292664,224.2740559,38.78230846,46.42262213,0,0,1,0,1004.942905,6.055,133.252707
1001,7191.242439,73.40243318,50.36284358,3.6408768,91.86891759,109.4614826,227.5345759,38.87840819,46.42233709,0,0,1,0,990.6921972,6.281,133.8436857
1005,7513.810451,71.79625986,50.67390782,3.297615744,102.2373454,117.6846175,227.9703281,38.80423082,46.44095795,0,0,1,0,1004.567815,6.575,132.6266246
986,7516.464815,73.02655505,48.77698754,3.502036593,96.15349152,107.4222539,226.001161,38.70477237,46.44635471,0,0,1,0,990.2231534,6.709,136.7555464
1015,8015.075517,76.97418284,46.79334449,2.644189744,108.3020932,119.22233,224.7198329,38.5707908,46.40561689,0,0,1,0,994.3895018,7.004,137.8784152
990,1892.916352,21.56300332,45.07484571,2.585740987,54.10978104,65.14712221,218.387256,58.92787687,45.92994771,0,0,0,1,382.014636,1,89.30752378
1020,2022.392138,23.56759188,45.7385086,2.279399513,54.86398696,66.39335526,219.7540521,58.94405603,45.9406208,0,0,0,1,393.0169914,1.1,87.26997316
1008,2309.534686,24.6176125,45.28415395,1.950673062,53.64086892,66.61082121,215.2443176,58.94911342,45.93213772,0,0,0,1,380.8531662,1.392,87.3119978
992,2317.478645,27.15332398,46.03638359,2.403965242,48.94180792,63.36310649,215.3823281,58.90237055,45.92417324,0,0,0,1,374.3108176,1.428,87.56106739
998,2657.732479,29.71627577,45.75912604,2.655483926,60.26201588,67.21336428,215.0071074,58.86118794,45.95986133,0,0,0,1,375.0983296,1.758,93.28995155
1013,2934.461719,28.04991363,47.00408778,1.994847013,58.87089275,66.94949508,217.6599819,58.76989394,45.91585616,0,0,0,1,386.3074742,2.005,94.53830318
996,3016.958406,30.47428203,45.60770387,2.79733331,51.74346161,71.16396969,218.7552838,58.78959419,46.01955204,0,0,0,1,377.289974,2.122,92.82096064
1011,3088.05227,31.78985349,45.22150203,2.375758779,59.78327449,74.81530865,218.6814997,58.88534278,46.0269188,0,0,0,1,383.1494988,2.159,95.44385812
993,3130.740648,32.91768833,46.68387617,2.270825128,59.27310401,68.57083745,218.7193647,58.88627351,46.0104634,0,0,0,1,391.1014166,2.243,95.77548603
997,3322.175551,32.41628503,46.23190718,2.117082118,61.77277183,71.09792336,215.9682538,58.86232885,45.98398585,0,0,0,1,385.4582626,2.424,95.1749174
1017,3662.357332,34.39337858,46.08990752,2.88317304,57.66764641,72.71849938,216.3155251,58.71981355,45.99755342,0,0,0,1,383.0236624,2.715,96.7493363
1014,3773.67368,40.03873313,47.13306143,2.953144938,58.95412345,70.06580625,217.5321,58.72543197,46.07679147,0,0,0,1,376.5539602,2.827,96.6394816
1018,3971.31518,40.85207301,47.11431844,2.154541229,61.25488533,72.50947131,219.6568628,58.68184515,46.08766047,0,0,0,1,387.0681472,3.017,99.23631379
981,3904.539068,39.02440425,47.80102535,2.921125684,66.30705848,73.36730169,218.7776799,58.749594,46.06125658,0,0,0,1,384.6465566,3.056,99.8615495
996,3991.330945,42.36731751,46.93117958,2.535806342,65.12881602,75.81391865,219.4090595,58.68111545,45.98177013,0,0,0,1,382.177563,3.102,96.32019074
994,4228.152612,44.5107892,47.27774124,2.58188124,68.18617949,71.60144592,220.6722619,58.69930742,45.99474053,0,0,0,1,387.3362086,3.346,99.60620773
1010,4356.990627,44.21715865,47.10619946,2.711305968,63.75552517,74.35576348,220.3440732,58.703601,46.04830132,0,0,0,1,392.1566594,3.418,100.3044931
987,4454.874291,46.99715066,44.97168288,2.312943227,67.79125437,79.63957523,218.0371593,58.79064283,46.06946316,0,0,0,1,383.0663598,3.596,101.8834135
1001,4781.77214,48.72072742,47.13739981,2.999465507,69.43730115,78.46966493,220.6926003,58.73659254,46.050594,0,0,0,1,386.7358638,3.877,100.2563937
1013,4929.313073,49.53739952,46.32387459,2.109006879,63.46445381,75.57716276,218.7822075,58.67952869,46.04868031,0,0,0,1,380.9825114,3.976,105.0286669
1020,5046.243531,47.80124147,47.1886946,2.280666957,68.47963205,78.5034689,218.0163004,58.61917392,46.02829993,0,0,0,1,389.8588568,4.059,103.0793454
988,5008.518103,52.34306594,47.40789393,2.572819035,73.20427113,79.53204193,220.2750578,58.60078408,46.04477114,0,0,0,1,389.8009732,4.154,102.5283372
1003,5246.545484,53.98409296,46.78844552,3.010509446,73.85666975,81.84191917,221.2768131,58.59454282,46.12729068,0,0,0,1,376.1302882,4.33,103.3082858
983,5313.597911,53.32949768,45.11922707,2.728772007,72.36510798,74.43534954,221.5558111,58.56585253,46.08485909,0,0,0,1,387.8112624,4.487,105.2930219
992,5385.07612,55.40294118,45.10659017,2.178923818,74.39665919,88.10636562,221.1067489,58.62252127,46.08972738,0,0,0,1,377.5325224,4.514,106.7223083
982,5364.857546,55.28928254,47.65915956,2.378586686,65.57649106,81.6863187,216.4846641,58.64933026,46.06601724,0,0,0,1,372.440363,4.541,104.278001
1019,5577.390809,56.58539759,47.97422566,3.031869886,65.6454873,86.60135577,222.1205441,58.55277398,46.07333363,0,0,0,1,382.5243794,4.588,104.5653141
1020,5842.98541,56.41533562,49.92925513,2.693731913,78.62959899,82.03964597,218.0577869,58.60712807,46.087814,0,0,0,1,383.1149184,4.845,105.5177271
1018,5908.83822,59.96761557,49.26143868,2.466186413,74.6969367,82.00462327,222.1319084,58.4384721,46.1611839,0,0,0,1,389.3348784,4.914,109.2733788
992,6049.178096,63.16351943,46.21749214,2.640852788,73.0281072,85.52161518,219.4721939,58.55791774,46.10221132,0,0,0,1,387.8699416,5.191,110.5169285
980,6289.213817,64.06730539,48.42923044,2.22624484,77.83398789,79.47719774,218.4087493,58.43993861,46.19729956,0,0,0,1,375.5570728,5.496,108.8643373
990,6621.437278,67.431005,45.89956549,3.021492846,71.67071527,85.31666965,219.5678945,58.56385326,46.10777031,0,0,0,1,389.6816746,5.779,111.750288
1007,6966.224186,66.3805533,47.31070175,2.474523635,77.42711513,88.38939611,223.6182396,58.4765456,46.20378833,0,0,0,1,388.053812,6.018,113.6131655
1020,7264.803723,69.65094545,50.89730749,2.897571499,79.25952305,90.45273868,222.5490072,58.33353684,46.14668675,0,0,0,1,368.819686,6.239,115.7689975
1016,7362.697085,72.12472719,51.25232801,3.070470388,72.63603226,89.0684773,224.082168,58.36135659,46.23832871,0,0,0,1,386.2164856,6.36,116.7864484
991,7535.607392,76.19087981,46.37867988,3.271536981,78.98780129,95.2914698,218.5524724,58.34134031,46.17071489,0,0,0,1,384.7637382,6.689,116.9263957
1017,7718.536964,74.75792478,45.50690658,3.038135217,75.96273619,98.3179882,221.2813246,58.39871364,46.16337386,0,0,0,1,374.3298336,6.701,118.7977328
986,7596.640838,77.34548747,47.09516771,2.716165428,83.53114004,95.43175854,224.0698628,58.46313302,46.22881815,0,0,0,1,369.8129622,6.786,115.4676586
980,7827.482606,80.13881974,49.54317157,2.634508484,78.10069878,93.85966616,219.7158648,58.3796006,46.23736757,0,0,0,1,368.254715,7.068,115.8797611
1020,8396.590071,79.29572705,46.26873669,3.306111269,81.91369322,96.70624694,221.641142,58.25175472,46.23736736,0,0,0,1,377.8329444,7.346,120.2972573
1483,2388.094703,19.53840962,50.69387688,2.903402355,58.68320801,68.38625085,219.3213864,58.82832217,45.99862206,0,0,0,0,1834.66456,1,96.78963309
1519,2608.28743,20.95863127,51.1348063,2.6727113,66.0154784,74.54312937,219.9258851,58.73271195,46.0517595,0,0,0,0,1836.531878,1.123,96.58137278
1510,2626.067524,19.36695657,50.78873919,2.752478639,64.66505361,75.81953115,217.2464802,58.77970618,46.02990814,0,0,0,0,1830.946737,1.14,97.00881532
1520,2691.73138,19.7819813,50.23620484,2.816411696,60.78281309,79.75773943,218.7343092,58.70056929,46.00001255,0,0,0,0,1819.39919,1.174,97.282136
1511,2889.059043,18.35171112,51.05505369,2.372067331,64.57132239,74.01588356,219.2881111,58.64059711,46.04094067,0,0,0,0,1829.946982,1.312,97.45597756
1487,3321.618385,22.3968531,51.47537649,2.303773634,70.10692318,83.51278039,217.9311846,58.77747932,46.0234412,0,0,0,0,1827.303224,1.628,100.9943336
1492,3490.105712,23.60439544,50.78916465,3.037546054,63.40114092,78.29678441,216.9726514,58.67605798,46.11321598,0,0,0,0,1815.728549,1.731,102.9240995
1517,3996.804725,26.82113174,51.47484986,2.480175526,73.10754475,77.85837879,217.553254,58.61734135,46.11264881,0,0,0,0,1825.143438,2.041,102.7279625
1511,3997.394496,25.67322026,50.53211503,2.630506799,62.78774088,83.86595752,219.3731916,58.54359643,46.04396474,0,0,0,0,1821.889479,2.049,102.1391354
1499,4024.010562,29.22774892,50.67188768,2.878355341,71.03603947,78.73745323,222.0092695,58.6210014,46.04521071,0,0,0,0,1831.129243,2.08,102.3538278
1480,4404.914859,32.47948518,50.19055737,2.452783029,70.44177074,79.36570838,217.8396582,58.71317759,46.08566413,0,0,0,0,1812.490129,2.365,102.0820318
1514,4707.980395,30.92894648,50.15785895,2.308929684,70.91605914,79.83217968,221.8500358,58.63657934,46.07013506,0,0,0,0,1826.750356,2.512,105.6272327
1503,4736.691555,33.25098145,50.6560402,2.386740686,66.50187659,75.50275417,219.304676,58.55558481,46.06566668,0,0,0,0,1813.523652,2.552,103.2126782
1509,4895.644329,35.81922696,51.44103091,2.917559886,73.89311068,76.61009156,221.5014889,58.64161278,46.10612713,0,0,0,0,1806.012808,2.646,104.9688884
1491,5044.849522,34.5086238,51.76667826,2.15295538,69.94484875,89.65458688,221.9073406,58.6850887,46.06222953,0,0,0,0,1818.939179,2.776,106.9817864
1500,5292.713028,38.60651591,52.44140339,2.733318788,74.0643604,84.97784876,221.0434587,58.52042934,46.12414764,0,0,0,0,1810.563284,2.928,104.7055801
1519,5386.329213,36.02725614,51.14631194,3.047439458,72.0235705,82.779961,221.3362688,58.52369811,46.06721922,0,0,0,0,1804.606181,2.953,108.3666593
1493,5743.219145,40.34196963,52.9665855,2.481822638,69.10702184,86.15468039,222.9850233,58.53264775,46.15541746,0,0,0,0,1813.369844,3.244,108.2739076
1502,5879.00325,40.80544084,51.13221631,2.559893795,68.95300423,88.74034238,221.1924049,58.56532708,46.14318857,0,0,0,0,1796.891452,3.312,110.9835935
1488,6250.457279,41.82749548,51.94623833,2.969366863,79.99869968,90.744975,220.9607106,58.56083361,46.15113062,0,0,0,0,1802.885783,3.593,111.0805824
1488,6260.08455,43.02531143,52.84977138,2.362426206,77.79058594,87.99708869,219.116546,58.43899008,46.18119705,0,0,0,0,1798.066568,3.598,108.7745085
1483,6416.712694,41.50854232,53.28642184,3.144327986,77.41661113,89.84536075,220.8389195,58.558963,46.13163577,0,0,0,0,1794.287542,3.718,112.3717439
1496,6617.079353,45.49112007,51.96974496,2.459299998,71.58357748,85.41624484,222.3614277,58.43476498,46.22805178,0,0,0,0,1792.811027,3.818,112.4002164
1492,6634.724055,44.1827251,50.75422334,2.689378736,77.93621054,92.88533605,217.9446975,58.52645587,46.1887298,0,0,0,0,1790.546765,3.841,109.8660818
1482,6877.482748,45.91997271,52.61711344,2.702341774,81.08510181,93.09600328,218.9867147,58.51742066,46.20871328,0,0,0,0,1798.212182,4.031,114.5388352
1499,7099.761131,45.66466169,51.89901593,2.604595167,78.31543687,98.45738124,220.4638384,58.43095498,46.18319148,0,0,0,0,1805.380739,4.134,111.1557206
1496,7277.976472,47.58265301,50.16199731,2.684224843,77.25255794,89.07160369,220.2636278,58.3486021,46.21495198,0,0,0,0,1798.541436,4.259,114.5112876
1506,7784.619396,53.52039441,51.37875065,2.226515265,81.57855603,87.31757493,219.2566137,58.44593815,46.18542856,0,0,0,0,1800.23344,4.571,115.3146686
1498,8191.381905,57.06957236,50.65262906,2.920581457,75.78175858,92.04711806,220.7402131,58.46213048,46.18885959,0,0,0,0,1788.279961,4.864,116.7986112
1515,8657.388658,58.84905645,54.61081048,2.496494341,84.07126677,90.84404319,220.0295424,58.27904512,46.18080577,0,0,0,0,1785.356773,5.118,120.8258806
1502,8887.778199,60.69310994,51.76236644,2.579120669,85.17954163,94.18689808,220.8412502,58.43557826,46.2634867,0,0,0,0,1779.578148,5.317,119.3099223
1505,9289.458109,63.12268718,53.88436924,2.993100478,87.88039943,94.77541524,223.3970058,58.20749302,46.2305523,0,0,0,0,1799.436795,5.574,120.5263437
1504,9559.057763,64.30740789,54.89554129,2.787758039,87.47593258,96.24591721,220.2226569,58.18544122,46.30183366,0,0,0,0,1788.425669,5.757,123.6833701
1484,9745.396594,66.70335716,53.74294121,3.289494746,86.1270529,104.7231504,224.9773011,58.24188434,46.2704108,0,0,0,0,1794.041202,5.957,122.4169753
1498,9930.186801,65.49181245,52.50383952,2.612793234,86.85110485,99.76963099,223.4613096,58.27997707,46.30275933,0,0,0,0,1789.158646,6.024,123.6811564
1490,10245.77813,68.2576997,54.63909805,2.436393819,88.87168922,97.6940401,221.9122792,58.31293712,46.25976212,0,0,0,0,1773.863476,6.268,123.0576135
1503,10351.35562,67.11385674,50.85511846,3.306019853,82.59346754,103.070775,223.5103759,58.26169782,46.25909079,0,0,0,0,1787.03285,6.284,122.1238933
1513,10429.99965,68.01586372,55.74442819,3.195844731,89.40164358,99.85833447,219.9401575,58.23451023,46.33655572,0,0,0,0,1771.751437,6.295,125.5697195
1483,10340.02593,69.91550875,56.05907756,2.975382545,91.59307268,103.914702,225.6051833,58.22148385,46.28972546,0,0,0,0,1785.793467,6.363,122.0271465
1506,10658.33589,69.4863217,53.85855384,2.25381422,94.61304907,99.78567522,224.3848866,58.16311878,46.32064034,0,0,0,0,1783.114364,6.476,122.9146218
1485,2391.373103,17.78791709,56.86018759,2.19304254,63.49560834,72.05104152,218.9804072,58.71812008,46.05324686,1,0,0,0,1824.569858,1,94.87719148
1501,2523.791165,18.96838356,57.35317616,2.549664457,59.17169148,69.85596443,217.882159,58.65561642,46.08508725,1,0,0,0,1838.728618,1.077,96.80010724
1512,2556.264473,18.18442915,57.90829588,2.231688066,63.57151158,80.77855955,221.9822604,58.7645991,46.00108606,1,0,0,0,1825.719083,1.095,97.03232395
1502,2813.867779,19.95514211,57.56941849,2.565293828,62.13575166,71.06161969,218.9944076,58.59084105,45.99429991,1,0,0,0,1832.847635,1.274,98.67117723
1498,2890.750243,22.72064959,57.87899116,2.28062589,63.11562713,77.60911233,215.7365474,58.6140708,46.02009335,1,0,0,0,1837.841038,1.324,98.11592977
1486,3118.47599,21.79842397,57.39963317,2.347617354,62.61480196,77.43169079,217.9546702,58.79431938,45.98798504,1,0,0,0,1830.439591,1.49,100.2715064
1509,3312.989486,23.76347987,57.49812226,2.446306664,67.97158661,71.82129185,219.2049452,58.61193433,46.06368577,1,0,0,0,1833.311945,1.596,98.7066086
1519,3509.85321,24.37353562,57.66328074,2.320389395,61.91891706,73.30948952,218.3642638,58.63942999,46.04485609,1,0,0,0,1828.291745,1.717,100.3080933
1501,3628.37474,25.88834869,58.73525178,2.637973518,66.41492011,81.37014799,217.4136059,58.68706513,46.03606666,1,0,0,0,1815.875527,1.817,100.4631964
1486,3890.198532,28.15032895,57.25025116,2.305550362,63.79967425,74.53029734,220.277783,58.62159112,46.066237,1,0,0,0,1831.814042,2.011,102.3113678
1498,4319.343567,31.07886369,57.02062988,2.924994518,66.32106592,86.2205529,221.9300579,58.58417735,46.0696916,1,0,0,0,1828.30167,2.28,102.9892876
1512,4769.695625,33.56671421,57.61832147,2.148271583,69.14838655,78.3005719,222.2461516,58.64402141,46.11769306,1,0,0,0,1823.602832,2.558,105.0362495
1520,5240.511525,37.40517115,58.56969993,2.917342686,74.59328324,88.06517763,219.7339567,58.64467978,46.08906511,1,0,0,0,1822.517639,2.854,107.1583224
1483,5155.097818,35.27981784,59.10724316,2.887599791,70.99936932,77.2663314,221.696889,58.60204459,46.10172435,1,0,0,0,1810.919668,2.867,106.619871
1504,5467.532394,35.24390313,59.32294156,2.804245741,75.56428588,80.00737519,218.220074,58.45043066,46.16290479,1,0,0,0,1808.877007,3.035,105.7500867
1492,5907.082035,39.85021808,58.8857826,2.862527216,69.83709349,80.01374994,219.6639075,58.66529359,46.16341879,1,0,0,0,1818.3105,3.354,109.4711133
1495,6281.79941,42.50659029,59.82011115,2.925291193,72.4439388,86.20651589,221.8953639,58.50350263,46.09025934,1,0,0,0,1802.673464,3.596,111.6537388
1517,6473.936297,42.86025841,57.43361535,2.321666266,74.39497999,88.371906,221.359319,58.42205034,46.20754228,1,0,0,0,1804.656596,3.671,113.4798515
1493,6461.045828,46.1897519,58.01414444,2.444012679,74.20938943,83.43966238,222.5683041,58.48246087,46.17683113,1,0,0,0,1803.771581,3.721,112.7220671
1498,6541.850518,42.5691593,58.4533105,2.608538888,76.24095057,84.04943453,219.9850411,58.566232,46.17388567,1,0,0,0,1809.75554,3.764,111.3410078
1481,6492.989782,43.63870157,58.74484884,2.350057779,80.44528123,91.19243922,221.8805864,58.40888217,46.17631853,1,0,0,0,1800.217539,3.775,109.2962942
1513,6619.981228,42.87859684,57.40130413,2.831406052,80.44821869,94.30404299,220.8463106,58.49131643,46.10235656,1,0,0,0,1811.925967,3.777,110.0399142
1487,6818.642753,45.02177323,59.98743445,3.095556642,78.98293347,91.72591976,219.2644597,58.54770798,46.12293065,1,0,0,0,1812.972729,3.977,112.684081
1483,6815.571657,46.96501898,59.27873597,3.087463068,76.93724129,91.84935607,218.6159347,58.53210057,46.18760098,1,0,0,0,1792.224817,3.986,111.6766709
1503,7377.075499,49.85361814,60.95635093,2.218456421,79.65426597,92.70136426,222.4216506,58.46353166,46.17599906,1,0,0,0,1794.954056,4.309,112.4108891
1515,7835.384636,51.6591418,57.20810954,2.350789141,85.29844454,94.20008564,223.8513041,58.26615844,46.23866361,1,0,0,0,1799.748282,4.578,113.1928545
1497,7773.02758,50.35605031,58.46438268,2.173030453,82.11847528,94.34373592,221.4170673,58.4946251,46.1416478,1,0,0,0,1799.17657,4.588,114.3003573
1482,7928.494102,55.17335245,60.59582265,2.314302591,83.16934847,90.77972335,221.2342906,58.30163607,46.25887986,1,0,0,0,1803.299735,4.741,116.4402378
1514,8249.479891,52.04205904,60.9796975,3.039366653,76.27674156,87.24852745,219.7977688,58.46275604,46.27165494,1,0,0,0,1785.56208,4.851,117.0582439
1489,8353.41209,54.7598473,57.85321868,2.615199203,85.03617301,96.41619899,221.9106763,58.34664978,46.21850893,1,0,0,0,1785.368494,5.005,119.2617581
1510,8772.391776,60.4861234,61.38601809,2.561057986,87.28674322,96.81322952,219.581185,58.48314134,46.26404777,1,0,0,0,1787.054272,5.212,117.4817172
1488,8877.086304,57.69742396,57.90064883,2.63845209,81.20284841,100.6919476,222.0752654,58.48553638,46.27726432,1,0,0,0,1779.912808,5.359,119.0926921
1512,9366.779815,59.72797523,62.12330935,3.13561308,80.51057554,96.40965615,224.1046889,58.38329547,46.24181545,1,0,0,0,1782.41146,5.598,122.0902076
1507,9772.062406,63.59473288,57.77312155,2.68004556,88.04379603,105.1607493,220.8276458,58.19020288,46.27705575,1,0,0,0,1785.670851,5.885,124.473307
1520,9984.453289,65.66609105,60.28089372,3.260861416,87.10980872,107.0641636,225.1501931,58.21107318,46.30482925,1,0,0,0,1793.78772,5.976,121.5455474
1486,10152.46711,68.92079515,60.5342832,2.891386228,91.45689805,105.2999452,222.799101,58.16360994,46.26395097,1,0,0,0,1796.343747,6.223,124.5919928
1491,10437.59197,69.40894165,60.92349039,3.496962728,82.76331931,105.39114,224.0116167,58.19804441,46.26435306,1,0,0,0,1790.701713,6.394,125.7659524
1508,10622.15148,69.26180409,61.77404468,3.358056412,89.09460288,108.1252687,224.6003579,58.38684229,46.31549704,1,0,0,0,1791.016174,6.446,124.5138839
1507,10764.83966,71.56113677,57.33362326,2.780566556,90.45326124,100.3074102,227.0426535,58.2664052,46.29511674,1,0,0,0,1791.594225,6.545,123.2091539
1490,10979.57546,74.93656324,57.88396806,3.45859086,88.71814004,103.4950102,225.6773998,58.04767282,46.28225974,1,0,0,0,1781.630171,6.763,127.8438478
1505,2407.034333,15.71479914,50.34526617,2.50352999,71.75871351,80.9150334,220.2692695,51.21001731,46.12580815,0,1,0,0,1840.17817,1,111.627123
1492,2496.016297,18.72749884,50.66531374,2.395316651,69.76495678,92.23173653,220.8924527,51.26726481,46.15722748,0,1,0,0,1831.704037,1.065,111.5171659
1487,2511.187929,17.15831016,50.59588163,2.432947846,76.14338364,87.25636019,222.4351816,50.99705836,46.08143754,0,1,0,0,1827.527902,1.083,109.507882
1485,2518.820277,18.07659894,50.46867577,2.997380228,76.02755106,87.83224213,222.9994871,50.96698623,46.10882183,0,1,0,0,1824.086939,1.089,110.0957183
1483,2786.161479,21.5082158,50.49264663,3.016005572,80.87435193,82.51410486,223.6712634,51.18837517,46.20644572,0,1,0,0,1837.026993,1.268,109.550221
1490,3287.621264,22.08923574,51.06106499,2.294826634,78.72764373,88.60524252,221.3313287,50.96542679,46.15439518,0,1,0,0,1817.792523,1.599,112.8019176
1502,3311.46771,25.113112,50.69092694,3.164142074,73.799095,85.8434446,219.3940371,50.83839111,46.14412503,0,1,0,0,1818.817779,1.604,113.1717986
1483,3640.935164,23.73442109,50.31632562,2.848844246,74.39497492,90.8706291,220.2452025,50.86449125,46.17595418,0,1,0,0,1833.178146,1.846,114.9534734
1486,3656.841504,26.64184275,50.23377318,3.179187137,80.0721013,88.60880601,221.413209,51.18900844,46.24750423,0,1,0,0,1825.218111,1.854,113.4429975
1513,4031.772063,29.85763372,51.54072887,3.19906264,85.65255141,98.26120395,220.0083311,51.02262065,46.20480588,0,1,0,0,1829.735487,2.065,117.2642268
1502,4163.342339,29.92451669,52.04972286,3.199319546,75.68433611,93.5564138,222.2099134,50.91418878,46.21524215,0,1,0,0,1821.486776,2.169,114.885277
1483,4328.155101,27.88221194,49.92123671,3.016551726,85.00020529,94.51318024,219.4199936,50.90780297,46.1879789,0,1,0,0,1812.542054,2.308,113.4294517
1520,4687.899948,32.74227574,50.93543337,3.049533332,86.34458758,92.59828206,221.6782395,50.91302074,46.24820079,0,1,0,0,1814.87547,2.488,116.9059733
1513,5127.556379,34.91654564,51.35262408,3.319392207,85.24545627,98.73842201,220.1633096,50.83953941,46.23464475,0,1,0,0,1824.238785,2.793,119.5867168
1490,5501.659874,38.7780032,52.67744009,2.9029604,78.1919153,100.5750044,222.4731321,51.01893347,46.28980703,0,1,0,0,1806.824695,3.086,121.8092721
1507,6014.872952,39.69104202,52.91333413,3.074274607,84.80073454,101.0349595,220.3421608,50.49891267,46.27688399,0,1,0,0,1806.175635,3.39,119.7545023
1498,6448.352239,45.12559794,50.13387376,2.982960844,93.81533502,101.1225242,219.8907267,50.67443906,46.27534196,0,1,0,0,1804.105873,3.703,120.8633608
1514,6773.941121,43.75314248,51.68100529,2.497505508,89.83316886,104.8032011,222.8151576,50.87418236,46.32142221,0,1,0,0,1805.818014,3.876,122.1394117
1498,7079.51258,49.79305347,51.39736464,2.672975374,81.19907766,99.55536675,223.4698178,50.67485234,46.30562858,0,1,0,0,1810.956697,4.124,125.4448071
1482,7185.250218,49.48988306,51.35819439,2.553264786,84.50262378,102.9348653,221.790641,50.61029075,46.30021475,0,1,0,0,1800.768436,4.24,123.1395325
1504,7358.899829,48.25992506,51.83649278,3.376853336,86.01259371,103.0091871,224.5194886,50.7974841,46.30226512,0,1,0,0,1806.604949,4.293,127.3891923
1489,7433.346332,49.96942689,51.35765916,2.705709907,91.26887288,105.5875194,222.6985874,50.60337815,46.32934479,0,1,0,0,1808.29104,4.383,126.7463976
1487,7860.736261,54.24201081,51.76712503,3.41106825,93.42075746,111.8590565,222.748009,50.62726381,46.31786011,0,1,0,0,1795.376456,4.677,125.4066023
1481,8240.559837,57.31625464,50.97593217,2.698457632,96.58894826,110.9312428,220.8036555,50.74358091,46.34473896,0,1,0,0,1785.778024,4.955,129.1498738
1498,8564.705845,55.84102948,53.42748351,3.216488959,95.31096223,107.4018769,224.721645,50.46803416,46.2931861,0,1,0,0,1806.65175,5.113,130.5179001
1500,8953.090085,59.20469202,54.74901912,3.077702834,92.14202108,116.104541,226.7318605,50.57287911,46.34543042,0,1,0,0,1788.146768,5.367,132.850186
1514,9423.063373,63.3264196,55.26095829,3.109690326,92.53334535,111.3704628,224.9755622,50.57237555,46.42205741,0,1,0,0,1803.85608,5.625,133.5700389
1505,9797.593711,63.63582301,52.85707213,2.708947619,100.8350124,108.6228859,223.1552326,50.43287751,46.33113344,0,1,0,0,1782.519491,5.911,135.4948847
1513,9876.611138,66.3321742,51.14064329,3.080680068,91.23441165,105.3976747,223.2934165,50.35140579,46.36132274,0,1,0,0,1782.871739,5.929,136.3179808
1510,10019.49718,65.14182942,55.18886283,2.421850469,104.0629902,107.4954402,223.9549196,50.42732825,46.38733072,0,1,0,0,1784.601186,6.039,136.1945871
1512,10226.02905,64.74227767,52.88531966,2.718643572,103.5750349,109.8150738,226.4580289,50.49505867,46.38009252,0,1,0,0,1782.582769,6.165,133.2920338
1501,10323.93172,68.51171843,55.05153435,2.387269554,92.78741178,115.6242707,227.0098467,50.39422555,46.39310907,0,1,0,0,1782.244903,6.277,134.764516
1483,10336.61702,68.31264869,52.11653583,3.016557373,95.78119023,120.1691794,224.6455583,50.33928189,46.46943371,0,1,0,0,1780.81532,6.361,136.2782339
1517,11001.14373,73.67115026,56.10524426,2.893797286,104.1486289,120.4773421,228.9620214,50.50801367,46.37795092,0,1,0,0,1766.748202,6.658,138.2594081
1507,10966.24394,70.84857365,53.84332005,3.622483104,102.2783128,111.691953,223.3483334,50.14724864,46.45534663,0,1,0,0,1770.438639,6.677,139.652603
1519,11349.96463,75.17441789,54.26839406,3.205590923,105.4341812,124.7020973,225.2503677,50.26848424,46.44610829,0,1,0,0,1783.859862,6.877,138.497937
1517,11714.31998,77.33183527,57.03788437,2.856191383,96.19424898,126.5922505,226.0173328,50.42860291,46.41508856,0,1,0,0,1765.852257,7.125,140.2830486
1492,11720.21511,79.23276971,56.86030437,3.497522413,98.11686486,127.9174953,225.8269341,50.3865237,46.46602005,0,1,0,0,1773.265996,7.249,139.4683456
